unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,id,x_center,y_center,intplon10,intplat10
628905,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2015-2017,1/1/2015,60.1,409,-73.73659207483027,40.697207856459585,-73.73659207483027,40.697207856459585
178495,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2011,12/1/2010,10.07,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
175374,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2010-11,12/1/2010,20.56,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
175920,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2009,6/1/2009,10.8,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
549884,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2017,1/1/2017,11.7,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
222423,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2013,6/1/2013,32.06,104,-73.86130183823607,40.832515869157724,-73.86130183823607,40.832515869157724
222507,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2013,6/1/2013,29.7,211,-73.93449983512174,40.699969967513496,-73.93449983512174,40.699969967513496
222650,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2012,6/1/2012,35.27,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
222651,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2013,6/1/2013,32.66,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
743685,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2021,6/1/2021,30.21,504,-74.18818998963445,40.54911561544826,-74.18818998963445,40.54911561544826
222591,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2013,6/1/2013,30.76,404,-73.7641660406436,40.75733275472542,-73.7641660406436,40.75733275472542
518517,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2012-2014,1/2/2012,137.4,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
628882,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,119.3,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
628978,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,27.6,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
518528,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,1/2/2012,48.8,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
518634,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2012-2014,1/2/2012,18.1,407,-73.8340126891535,40.680196844258816,-73.8340126891535,40.680196844258816
628903,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2015-2017,1/1/2015,61.2,407,-73.8340126891535,40.680196844258816,-73.8340126891535,40.680196844258816
628999,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2015-2017,1/1/2015,11.3,407,-73.8340126891535,40.680196844258816,-73.8340126891535,40.680196844258816
518539,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2012-2014,1/2/2012,133.6,408,-73.77862966359811,40.69321066703767,-73.77862966359811,40.69321066703767
178412,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2009,12/1/2008,10.47,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
177278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2011-12,12/1/2011,9.29,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
547407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2017,6/1/2017,8.92,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
547409,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2016-17,12/1/2016,7.76,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
605703,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2018,6/1/2018,8.26,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
669797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2020,6/1/2020,6.76,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
151445,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2009-2011,1/1/2009,97.7,208,-73.92639017652468,40.61705613411681,-73.92639017652468,40.61705613411681
151562,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,28.3,408,-73.77862966359811,40.69321066703767,-73.77862966359811,40.69321066703767
151466,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,144.7,408,-73.77862966359811,40.69321066703767,-73.77862966359811,40.69321066703767
151561,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,18.6,407,-73.8340126891535,40.680196844258816,-73.8340126891535,40.680196844258816
151455,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2009-2011,1/1/2009,70,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
178411,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2009,12/1/2008,10.27,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
212806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2014,6/1/2014,8.6,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
333988,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2015,1/1/2015,8.44,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
212936,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2014,12/1/2013,8.37,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
605712,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2018,6/1/2018,7.87,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
605700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2018,6/1/2018,8.17,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
669800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2020,6/1/2020,6.74,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
628980,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,1/1/2015,4.7,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
151542,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,1/1/2009,5,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
175978,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2011,6/1/2011,16.98,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
175936,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2010,6/1/2010,16.91,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
412472,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2015-16,12/1/2015,22.68,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
412473,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2016,6/1/2016,13.27,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
628618,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,21,410,-73.84586402181657,40.578051165187304,-73.84586402181657,40.578051165187304
628607,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,1/1/2015,15.6,309,-73.98233287404096,40.7243103612541,-73.98233287404096,40.7243103612541
518856,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,1/2/2012,15.01,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
628597,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,1/1/2015,20,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
518876,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,1/2/2012,11.22,409,-73.73659207483027,40.697207856459585,-73.73659207483027,40.697207856459585
628596,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,1/1/2015,14.2,209,-74.01297834365946,40.60924532364142,-74.01297834365946,40.60924532364142
412476,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2016,6/1/2016,10.44,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
412475,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2015-16,12/1/2015,21.29,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
740941,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2020-21,12/1/2020,21.65,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
740929,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2020-21,12/1/2020,23.01,206,-73.9816705701337,40.632794524067094,-73.9816705701337,40.632794524067094
222502,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2014,6/1/2014,32.61,210,-73.95831164702926,40.593334564339514,-73.95831164702926,40.593334564339514
176620,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2011,12/1/2010,33.5,310,-74.00731621022689,40.709424353766586,-74.00731621022689,40.709424353766586
667213,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2020,1/1/2020,19.69,309,-73.98233287404096,40.7243103612541,-73.98233287404096,40.7243103612541
643398,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2018-19,12/1/2018,25.9,309,-73.98233287404096,40.7243103612541,-73.98233287404096,40.7243103612541
151551,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2009-2011,1/1/2009,10.6,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
175987,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,6/1/2011,38.09,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
518853,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,1/2/2012,13.42,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
628594,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,18.3,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
628606,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,1/1/2015,8.3,308,-74.00245888730065,40.7280474016599,-74.00245888730065,40.7280474016599
518864,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,1/2/2012,12.08,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
518874,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,1/2/2012,13.3,407,-73.8340126891535,40.680196844258816,-73.8340126891535,40.680196844258816
518875,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2012-2014,1/2/2012,14.39,408,-73.77862966359811,40.69321066703767,-73.77862966359811,40.69321066703767
175934,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2010,6/1/2010,18.96,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
175976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2011,6/1/2011,18.77,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
412499,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2015-16,12/1/2015,32.41,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
412500,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2016,6/1/2016,26.92,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
176618,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2011,12/1/2010,32.25,308,-74.00245888730065,40.7280474016599,-74.00245888730065,40.7280474016599
176534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2009,12/1/2008,34.75,308,-74.00245888730065,40.7280474016599,-74.00245888730065,40.7280474016599
212441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2014,6/1/2014,23.91,308,-74.00245888730065,40.7280474016599,-74.00245888730065,40.7280474016599
667201,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2020,1/1/2020,24.27,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
176617,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2011,12/1/2010,39.18,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
212440,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2014,6/1/2014,31.56,307,-73.9757792643931,40.74877234110271,-73.9757792643931,40.74877234110271
176522,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2009,12/1/2008,25.14,207,-73.94349018716304,40.64185672186541,-73.94349018716304,40.64185672186541
669753,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2019-20,12/1/2019,8.31,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
605748,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2018,6/1/2018,9.43,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
669752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2020,6/1/2020,7.76,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
547454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2016-17,12/1/2016,8.85,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
410819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2015-16,12/1/2015,9.1,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
410820,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2016,6/1/2016,9.23,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
742246,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2020-21,12/1/2020,7.36,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
178574,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2013,12/1/2012,10,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
177230,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2010-11,12/1/2010,14.07,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
669754,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2020,1/1/2020,6.83,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
649749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2018-19,12/1/2018,8.62,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
212822,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2014,6/1/2014,9.59,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
178501,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2011,12/1/2010,11.12,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
130415,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,1/1/2013,51,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
412512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2016,6/1/2016,16.02,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
740977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2020-21,12/1/2020,23.07,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
212444,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2014,6/1/2014,16.92,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
131418,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,1/1/2009,59.6,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
667225,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2020,1/1/2020,18.94,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
643404,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2018-19,12/1/2018,25.7,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
176537,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2009,12/1/2008,26.29,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
176621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2011,12/1/2010,25.24,401,-73.92761452976822,40.75966200658507,-73.92761452976822,40.75966200658507
222634,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2014,6/1/2014,30.23,501,-74.1453175538666,40.628811593366265,-74.1453175538666,40.628811593366265
740949,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2021,1/1/2021,17.1,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518522,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2012-2014,1/2/2012,126.2,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518542,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2012-2014,1/2/2012,109.6,501,-74.1453175538666,40.628811593366265,-74.1453175538666,40.628811593366265
518638,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2012-2014,1/2/2012,22.3,501,-74.1453175538666,40.628811593366265,-74.1453175538666,40.628811593366265
518511,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,1/2/2012,50.5,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
518607,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,1/2/2012,6.4,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
518618,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2012-2014,1/2/2012,19.1,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518504,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/2012,102.7,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
518600,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/2012,22.7,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
628869,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,1/1/2015,79.5,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
628965,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,1/1/2015,15.1,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
151438,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,1/1/2009,58.6,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
151534,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,1/1/2009,10.3,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
412482,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2016,6/1/2016,16.19,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
412481,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2015-16,12/1/2015,23.4,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518878,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,1/2/2012,12.49,501,-74.1453175538666,40.628811593366265,-74.1453175538666,40.628811593366265
518847,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,1/2/2012,15.84,201,-73.94568745897314,40.71834411437869,-73.94568745897314,40.71834411437869
518858,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,1/2/2012,14,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
740947,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2020-21,12/1/2020,20.46,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
212434,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2014,6/1/2014,17.09,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518714,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2012-2014,1/2/2012,3.9,301,-73.93744881682433,40.8474482359553,-73.93744881682433,40.8474482359553
518696,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/2012,10.5,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
629157,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,101,Kingsbridge - Riverdale,2015-2017,1/1/2015,8.3,101,-73.9030325665384,40.89127053590596,-73.9030325665384,40.89127053590596
628995,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,8.5,403,-73.81878986342147,40.76976437154366,-73.81878986342147,40.76976437154366
628985,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2015-2017,1/1/2015,36.9,303,-73.93952676695842,40.79603519232036,-73.93952676695842,40.79603519232036
518506,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2012-2014,1/2/2012,232.6,103,-73.87451533752966,40.87957780709896,-73.87451533752966,40.87957780709896
131433,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2009-2011,1/1/2009,35.5,305,-73.95547486640166,40.773090937341806,-73.95547486640166,40.773090937341806
131422,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2009-2011,1/1/2009,51.3,205,-74.01532331397583,40.64996309662925,-74.01532331397583,40.64996309662925
151559,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2009-2011,1/1/2009,16,405,-73.87941088874445,40.7112390459495,-73.87941088874445,40.7112390459495
151463,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2009-2011,1/1/2009,56.3,405,-73.87941088874445,40.7112390459495,-73.87941088874445,40.7112390459495
